severity_kw,duration_min,affects,profile,ramp_s,seed,warning_detected,warning_latency_min,critical_detected,critical_latency_min,attribution,attribution_correct,n_fp_warnings
2.0,240,spindle,ramp,600,42,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,600,43,True,17.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,44,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,45,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,600,46,True,11.0,True,17.0,spindle,True,0
2.0,240,spindle,ramp,600,47,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,600,48,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,49,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,50,True,10.0,True,16.0,spindle,True,0
2.0,240,spindle,ramp,600,51,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,52,True,19.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,53,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,600,54,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,55,True,19.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,56,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,600,57,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,58,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,600,60,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,61,False,,False,,,,0
2.0,240,spindle,ramp,600,62,False,,False,,,,0
2.0,240,spindle,ramp,600,63,True,7.0,True,13.0,spindle,True,0
2.0,240,spindle,ramp,600,64,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,65,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,66,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,67,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,600,68,True,43.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,69,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,600,70,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,71,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,600,72,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,73,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,600,74,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,75,True,9.0,True,15.0,spindle,True,0
2.0,240,spindle,ramp,600,76,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,77,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,78,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,79,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,600,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,600,81,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,82,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,83,True,16.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,84,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,85,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,600,86,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,87,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,88,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,89,True,11.0,True,17.0,spindle,True,0
2.0,240,spindle,ramp,600,90,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,91,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,600,92,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,93,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,600,95,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,96,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,600,97,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,98,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,99,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,100,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,101,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,600,102,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,103,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,600,104,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,105,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,106,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,107,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,108,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,109,True,11.0,True,17.0,spindle,True,0
2.0,240,spindle,ramp,600,110,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,111,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,112,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,600,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,600,114,True,19.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,115,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,116,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,600,117,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,118,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,119,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,120,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,121,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,600,122,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,123,True,15.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,600,124,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,125,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,126,True,9.0,True,15.0,spindle,True,0
2.0,240,spindle,ramp,600,127,False,,False,,,,0
2.0,240,spindle,ramp,600,128,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,129,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,130,True,12.0,True,18.0,spindle,True,0
2.0,240,spindle,ramp,600,131,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,132,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,133,True,8.0,True,14.0,spindle,True,0
2.0,240,spindle,ramp,600,134,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,135,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,136,True,16.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,137,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,138,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,600,139,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,140,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,600,141,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,600,142,False,,False,,,,0
2.0,240,spindle,ramp,600,143,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,144,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,145,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,146,True,11.0,True,17.0,spindle,True,0
2.0,240,spindle,ramp,600,147,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,148,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,149,True,6.0,True,12.0,spindle,True,0
2.0,240,spindle,ramp,600,150,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,151,True,42.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,152,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,600,153,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,154,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,155,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,600,156,True,20.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,157,True,19.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,158,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,159,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,160,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,161,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,162,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,163,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,164,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,165,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,600,166,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,167,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,600,168,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,169,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,170,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,600,171,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,172,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,600,173,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,600,174,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,600,175,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,176,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,177,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,600,178,True,17.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,179,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,600,181,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,182,True,17.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,183,True,18.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,184,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,185,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,186,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,600,187,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,188,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,189,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,600,190,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,600,191,True,18.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,192,True,18.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,193,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,600,194,True,8.0,True,14.0,spindle,True,0
2.0,240,spindle,ramp,600,195,True,12.0,True,18.0,spindle,True,0
2.0,240,spindle,ramp,600,196,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,197,False,,False,,,,0
2.0,240,spindle,ramp,600,198,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,600,199,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,200,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,600,202,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,600,204,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,205,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,600,206,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,207,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,208,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,600,209,True,15.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,210,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,600,211,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,212,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,600,213,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,214,True,18.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,600,215,True,17.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,600,217,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,600,218,True,12.0,True,18.0,spindle,True,0
2.0,240,spindle,ramp,600,219,True,12.0,True,18.0,spindle,True,0
2.0,240,spindle,ramp,600,220,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,600,221,True,16.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,222,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,223,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,600,224,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,225,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,600,226,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,600,227,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,600,228,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,229,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,230,False,,False,,,,0
2.0,240,spindle,ramp,600,231,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,600,232,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,600,233,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,234,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,235,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,600,236,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,600,237,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,600,238,True,16.0,False,,spindle,True,0
2.0,240,spindle,ramp,600,239,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,600,240,True,11.0,True,17.0,spindle,True,0
2.0,240,spindle,ramp,600,241,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,1080,42,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1080,43,True,21.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1080,44,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,45,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,46,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,47,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,48,False,,False,,,,0
2.0,240,spindle,ramp,1080,49,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,50,True,10.0,True,16.0,spindle,True,0
2.0,240,spindle,ramp,1080,51,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,52,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,53,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1080,54,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,55,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,56,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,57,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1080,58,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,1080,60,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,61,False,,False,,,,0
2.0,240,spindle,ramp,1080,62,False,,False,,,,0
2.0,240,spindle,ramp,1080,63,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,1080,64,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,65,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1080,66,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1080,67,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,68,True,43.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,69,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1080,70,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,71,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,72,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,73,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1080,74,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,75,False,,False,,,,0
2.0,240,spindle,ramp,1080,76,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,77,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,78,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,79,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1080,81,False,,False,,,,0
2.0,240,spindle,ramp,1080,82,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,83,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1080,84,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,85,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1080,86,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,87,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,88,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,89,False,,False,,,,0
2.0,240,spindle,ramp,1080,90,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,91,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,92,True,24.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1080,93,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1080,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,1080,95,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,96,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1080,97,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,98,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,99,False,,False,,,,0
2.0,240,spindle,ramp,1080,100,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,101,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,102,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,103,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1080,104,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,105,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,106,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,107,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,108,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,109,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,110,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1080,111,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,112,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1080,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1080,114,False,,False,,,,0
2.0,240,spindle,ramp,1080,115,True,20.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,116,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,1080,117,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,118,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,119,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,120,True,26.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,121,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,122,False,,False,,,,0
2.0,240,spindle,ramp,1080,123,True,20.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1080,124,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,125,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,126,True,9.0,True,15.0,spindle,True,0
2.0,240,spindle,ramp,1080,127,True,44.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,128,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,129,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,130,False,,False,,,,0
2.0,240,spindle,ramp,1080,131,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,132,True,17.0,True,23.0,spindle,True,0
2.0,240,spindle,ramp,1080,133,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,134,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1080,135,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,136,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,137,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,138,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1080,139,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,140,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1080,141,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1080,142,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,143,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,1080,144,True,21.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,145,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,146,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,1080,147,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,148,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,1080,149,False,,False,,,,0
2.0,240,spindle,ramp,1080,150,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,151,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1080,152,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1080,153,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,154,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,155,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,156,False,,False,,,,0
2.0,240,spindle,ramp,1080,157,False,,False,,,,0
2.0,240,spindle,ramp,1080,158,True,21.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,159,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,160,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1080,161,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,162,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,163,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,164,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,165,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,166,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,167,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1080,168,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,169,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,170,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1080,171,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,172,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1080,173,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,1080,174,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,175,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,176,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1080,177,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,178,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,1080,179,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1080,181,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,182,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,183,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,184,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1080,185,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,186,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1080,187,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,188,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,189,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1080,190,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,191,False,,False,,,,0
2.0,240,spindle,ramp,1080,192,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,193,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,194,False,,False,,,,0
2.0,240,spindle,ramp,1080,195,False,,False,,,,0
2.0,240,spindle,ramp,1080,196,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,197,False,,False,,,,0
2.0,240,spindle,ramp,1080,198,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1080,199,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,200,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1080,202,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1080,204,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,205,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,206,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,207,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,208,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1080,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1080,210,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1080,211,True,21.0,True,27.0,spindle,True,0
